"modelkey";"modelid";"akey";"modelf";"typef";"first_year";"count_runs";"count_years";"lambda_mean";"lambda_min";"lambda_max";"lambda_sd";"lambda_boot_lcl";"lambda_boot_ucl";"lambda_q25";"lambda_q75";"gen_mean";"gen_med";"gen_min";"gen_max";"gen_sd";"gen_boot_lcl";"gen_boot_ucl";"gen_q25";"gen_q75";"gen_age_mean";"gen_age_med";"gen_age_min";"gen_age_max";"gen_age_sd";"gen_age_boot_lcl";"gen_age_boot_ucl";"gen_age_q25";"gen_age_q75";"life_exp_mean";"life_exp_med";"life_exp_min";"life_exp_max";"life_exp_sd";"life_exp_boot_lcl";"life_exp_boot_ucl";"life_exp_q25";"life_exp_q75";"life_exp_adult_mean";"life_exp_adult_med";"life_exp_adult_min";"life_exp_adult_max";"life_exp_adult_sd";"life_exp_adult_boot_lcl";"life_exp_adult_boot_ucl";"life_exp_adult_q25";"life_exp_adult_q75";"eggs_to_adult_mean";"eggs_to_adult_med";"eggs_to_adult_min";"eggs_to_adult_max";"eggs_to_adult_sd";"eggs_to_adult_boot_lcl";"eggs_to_adult_boot_ucl";"eggs_to_adult_q25";"eggs_to_adult_q75";"fem_t0";"fem_t35";"fem_t41";"fem_t45";"fem_t100";"fem_sd_t35";"fem_sd_t41";"fem_sd_t45";"fem_sd_t100";"fem_q25_t35";"fem_q25_t41";"fem_q25_t45";"fem_q25_t100";"fem_q75_t35";"fem_q75_t41";"fem_q75_t45";"fem_q75_t100";"fem_diff_t35";"fem_diff_t41";"fem_diff_t45";"fem_diff_t100";"fem_diff_sd_t35";"fem_diff_sd_t41";"fem_diff_sd_t45";"fem_diff_sd_t100";"fem_diff_q25_t35";"fem_diff_q25_t41";"fem_diff_q25_t45";"fem_diff_q25_t100";"fem_diff_q75_t35";"fem_diff_q75_t41";"fem_diff_q75_t45";"fem_diff_q75_t100";"change50_ymean";"change50_ysd";"change50_yq25";"change50_yq75";"change30_ymean";"change30_ysd";"change30_yq25";"change30_yq75"
190;"poun_female-hunt 10%_0.7_5";"poun_female-hunt 10%_0.7";"Stochastic bad x4";"female-hunt 10%";0,7;50;101;0,903487264796762;0,882612049406;0,9228517769934;0,00764689174400486;0,901315634204762;0,905499094542739;0,898709656922114;0,908318303462987;26,143372125414;26,2632827424732;22,1946350469875;30,4100691217904;1,96753449448189;25,6427444319894;26,6891988047848;24,517548302713;27,295095669563;8,65122313541319;8,65122313541319;8,65122313541319;8,65122313541319;0;8,65122313541319;8,65122313541319;8,65122313541319;8,65122313541319;11,6119652099691;11,6119652099691;11,6119652099691;11,6119652099691;0;11,6119652099691;11,6119652099691;11,6119652099691;11,6119652099691;6,13496932515338;6,13496932515338;6,13496932515338;6,13496932515338;0;6,13496932515338;6,13496932515338;6,13496932515338;6,13496932515338;20229,9271722306;249,99910000285;249,99910000285;249999,10000285;68443,1206302219;5244,98111805979;40209,8552444584;249,99910000285;249,99910000285;10;0,859800382348321;0,557915549096653;0,398389478549418;0,00628583224794945;0,534698276359495;0,442797202473952;0,294204366162916;0,00716801031036976;0,466931857478027;0,300069448571654;0,196709921017479;0,00224309224546053;1,0528396027017;0,712708391939344;0,494626294941141;0,00795400260147743;-0,91402;-0,94418;-0,96018;-0,99938;0,0534467081516242;0,0443302494963446;0,0294352904950947;0,000854519795927897;-0,95325;-0,96975;-0,9805;-1;-0,895;-0,929;-0,95025;-0,999;13;4,02548007024235;10;14;9;2,93640068444207;7;10
191;"poun_female-hunt 10%_0.8_1";"poun_female-hunt 10%_0.8";"Deterministic";"female-hunt 10%";0,8;1;101;1,07286986829678;1,07286986829678;1,07286986829678;NA;NA;NA;1,07286986829678;1,07286986829678;9,10959963821024;9,10959963821024;9,10959963821024;9,10959963821024;NA;NA;NA;9,10959963821024;9,10959963821024;8,36226900499392;8,36226900499392;8,36226900499392;8,36226900499392;NA;NA;NA;8,36226900499392;8,36226900499392;11,6119652099691;11,6119652099691;11,6119652099691;11,6119652099691;NA;NA;NA;11,6119652099691;11,6119652099691;6,13496932515338;6,13496932515338;6,13496932515338;6,13496932515338;NA;NA;NA;6,13496932515338;6,13496932515338;31,2498875003563;31,2498875003563;31,2498875003563;31,2498875003563;NA;NA;NA;31,2498875003563;31,2498875003563;10;12;12;12;12;NA;NA;NA;NA;12;12;12;12;12;12;12;12;10,7;16,8;22,6;1133,2;NA;NA;NA;NA;10,7;16,8;22,6;1133,2;10,7;16,8;22,6;1133,2;6;NA;6;6;4;NA;4;4
192;"poun_female-hunt 10%_0.8_2";"poun_female-hunt 10%_0.8";"Stochastic uniform";"female-hunt 10%";0,8;50;101;1,03220910373308;1,01402481197516;1,05050823384244;0,00747065093675533;1,03019602781383;1,03438453959561;1,02724635150831;1,03697592309694;13,3587993350662;13,2796683173578;11,2456472999234;15,2430088430544;0,925328034746955;13,1017041987715;13,5968007256956;12,8402155877017;13,8524938438337;8,36226900499392;8,36226900499392;8,36226900499392;8,36226900499392;0;8,36226900499392;8,36226900499392;8,36226900499392;8,36226900499392;11,6119652099691;11,6119652099691;11,6119652099691;11,6119652099691;0;11,6119652099691;11,6119652099691;11,6119652099691;11,6119652099691;6,13496932515338;6,13496932515338;6,13496932515338;6,13496932515338;0;6,13496932515338;6,13496932515338;6,13496932515338;6,13496932515338;31,2498875003563;31,2498875003563;31,2498875003563;31,2498875003563;0;31,2498875003563;31,2498875003563;31,2498875003563;31,2498875003563;10;12;12;12;12;0;0;0;0;12;12;12;12;12;12;12;12;3,80796;5,38266;6,66852;96,15318;1,669195406323;2,43638324797648;3,08768172886642;50,3630559234299;2,61575;3,57625;4,25625;61,357;4,69375;6,66075;8,115;120,47975;11;5,51080571167563;7;14;7;4,2773728347371;5;8
193;"poun_female-hunt 10%_0.8_3";"poun_female-hunt 10%_0.8";"Stochastic equal";"female-hunt 10%";0,8;50;101;0,969131733202204;0,944011764729272;0,989875508064117;0,0115499331086621;0,96611496637309;0,972340155853481;0,961036043419302;0,975617574499341;19,6029251344573;19,8415894281728;16,2632752858421;24,0021936021499;1,76139624419794;19,1005214972237;20,1129268442194;18,0014190348681;20,8707996479818;13,9390989385015;13,7246054795204;8,36226900499392;19,0869419540469;5,07676647915226;12,6521381846151;15,4405531513689;8,36226900499392;19,0869419540469;11,6119652099691;11,6119652099691;11,6119652099691;11,6119652099691;0;11,6119652099691;11,6119652099691;11,6119652099691;11,6119652099691;6,13496932515338;6,13496932515338;6,13496932515338;6,13496932515338;0;6,13496932515338;6,13496932515338;6,13496932515338;6,13496932515338;144,999478001653;140,624493751603;31,2498875003563;249,99910000285;103,549886756377;116,562080376329;171,249383501952;31,2498875003563;249,99910000285;10;9,29899921508308;9,02962820119114;8,84252050437312;7,00157182548308;2,54906166277095;2,96369172842688;3,1951425486197;4,11490077722813;7,20040712028481;6,25927173153252;6,47032089405262;3,33113073234691;12;12;12;12;0,09038;0,0858;0,11466;0,04498;0,496672679550874;0,611297849844484;0,73506658340644;1,08038648583528;-0,28025;-0,374;-0,35275;-0,667;0,41125;0,25975;0,39225;0,39025;33;22,939936606045;13;45;14;11,9916467524996;7;16
194;"poun_female-hunt 10%_0.8_4";"poun_female-hunt 10%_0.8";"Stochastic bad x2";"female-hunt 10%";0,8;50;101;0,93628485332297;0,898615648184269;0,962849365481819;0,0124675314529325;0,933089522895621;0,939534008908851;0,927623324738169;0,945618395973987;23,1404006993738;23,0456609207426;18,7775596906441;28,3668510646845;2,10277132049171;22,6242362147034;23,7259198638546;21,7292997784382;24,489924448024;19,0869419540469;19,0869419540469;19,0869419540469;19,0869419540469;0;19,0869419540469;19,0869419540469;19,0869419540469;19,0869419540469;11,6119652099691;11,6119652099691;11,6119652099691;11,6119652099691;0;11,6119652099691;11,6119652099691;11,6119652099691;11,6119652099691;6,13496932515338;6,13496932515338;6,13496932515338;6,13496932515338;0;6,13496932515338;6,13496932515338;6,13496932515338;6,13496932515338;249,99910000285;249,99910000285;249,99910000285;249,99910000285;0;249,99910000285;249,99910000285;249,99910000285;249,99910000285;10;3,96480676128996;3,18267454909918;2,69292058520606;0,525812281615249;2,5627273757259;2,06733535629285;1,80653377572162;0,681889905138699;1,99632948705258;1,28789157339363;0,999827133641415;0,125431985915145;5,85029940124004;4,56929451457028;4,10626899378611;0,756702523213842;-0,60354;-0,68176;-0,7307;-0,94744;0,256336928311795;0,206788125818655;0,18069302528807;0,068252879134906;-0,8005;-0,87125;-0,9;-0,98775;-0,41475;-0,54325;-0,589;-0,924;23;13,1494548657085;12;32;13;8,14922057121829;8;17
195;"poun_female-hunt 10%_0.8_5";"poun_female-hunt 10%_0.8";"Stochastic bad x4";"female-hunt 10%";0,8;50;101;0,909005711497149;0,890401453748705;0,927557723252332;0,00884904237877978;0,906597783488468;0,91143118727022;0,903363527281124;0,917323515936449;25,6686614387903;25,6360962291249;21,5367080417151;29,7872358979315;1,74917781669653;25,1670370153495;26,1103671887345;24,5857425212028;26,719793136252;8,36226900499392;8,36226900499392;8,36226900499392;8,36226900499392;0;8,36226900499392;8,36226900499392;8,36226900499392;8,36226900499392;11,6119652099691;11,6119652099691;11,6119652099691;11,6119652099691;0;11,6119652099691;11,6119652099691;11,6119652099691;11,6119652099691;6,13496932515338;6,13496932515338;6,13496932515338;6,13496932515338;0;6,13496932515338;6,13496932515338;6,13496932515338;6,13496932515338;12737,4541451452;249,99910000285;249,99910000285;249999,10000285;52009,8211837631;249,99910000285;27722,400199316;249,99910000285;249,99910000285;10;1,25069645094692;0,862779117242798;0,693656633150268;0,0179692298427179;0,742159387611138;0,647830182960747;0,532252221952608;0,0190288512190421;0,727103879043933;0,462912067123781;0,310501013732726;0,00479866598990246;1,66750195315164;1,07756941791397;0,95374896018843;0,0279562760954938;-0,87492;-0,91374;-0,93062;-0,9982;0,0742100823778724;0,0647619849439279;0,0532168800901613;0,00194831167099798;-0,927;-0,95375;-0,96875;-0,99975;-0,83325;-0,8925;-0,905;-0,99725;14;4,86239212146215;10;17;9;3,25413394854945;8;11
196;"poun_female-hunt 10%_0.9_1";"poun_female-hunt 10%_0.9";"Deterministic";"female-hunt 10%";0,9;1;101;1,08830984599065;1,08830984599065;1,08830984599065;NA;NA;NA;1,08830984599065;1,08830984599065;8,9632917414483;8,9632917414483;8,9632917414483;8,9632917414483;NA;NA;NA;8,9632917414483;8,9632917414483;8,12805156176979;8,12805156176979;8,12805156176979;8,12805156176979;NA;NA;NA;8,12805156176979;8,12805156176979;11,6119652099691;11,6119652099691;11,6119652099691;11,6119652099691;NA;NA;NA;11,6119652099691;11,6119652099691;6,13496932515338;6,13496932515338;6,13496932515338;6,13496932515338;NA;NA;NA;6,13496932515338;6,13496932515338;27,7776777780944;27,7776777780944;27,7776777780944;27,7776777780944;NA;NA;NA;27,7776777780944;27,7776777780944;10;12;12;12;12;NA;NA;NA;NA;12;12;12;12;12;12;12;12;18,3;31,1;44;4733,3;NA;NA;NA;NA;18,3;31,1;44;4733,3;18,3;31,1;44;4733,3;5;NA;5;5;4;NA;4;4
197;"poun_female-hunt 10%_0.9_2";"poun_female-hunt 10%_0.9";"Stochastic uniform";"female-hunt 10%";0,9;50;101;1,04461593012048;1,01936669342544;1,0648457038089;0,00984813030304109;1,04199679103697;1,04725460700648;1,03905041442791;1,05141056213047;12,8262011530376;12,5923407273798;10,778007186428;15,6725949445383;1,11034433192693;12,5308588658908;13,1317705116182;12,0544962968045;13,4679931473603;8,12805156176979;8,12805156176979;8,12805156176979;8,12805156176979;0;8,12805156176979;8,12805156176979;8,12805156176979;8,12805156176979;11,6119652099691;11,6119652099691;11,6119652099691;11,6119652099691;0;11,6119652099691;11,6119652099691;11,6119652099691;11,6119652099691;6,13496932515338;6,13496932515338;6,13496932515338;6,13496932515338;0;6,13496932515338;6,13496932515338;6,13496932515338;6,13496932515338;27,7776777780944;27,7776777780944;27,7776777780944;27,7776777780944;0;27,7776777780944;27,7776777780944;27,7776777780944;27,7776777780944;10;12;12;12;12;0;0;0;0;12;12;12;12;12;12;12;12;6,81402;10,5435;13,30456;367,80784;2,56962386265193;4,14935862882593;5,84126060325184;222,90496269728;4,71475;6,97575;8,84275;209,51325;9,006;14,32225;17,6205;458,9515;8;2,92498037670027;6;10;6;2,26093713638701;5;7
198;"poun_female-hunt 10%_0.9_3";"poun_female-hunt 10%_0.9";"Stochastic equal";"female-hunt 10%";0,9;50;101;0,978474277696055;0,955915296401465;1,00382571209726;0,0101402810706516;0,975771513911194;0,981211074987886;0,97124662942412;0,984532798647817;19,596933764618;19,5126307098375;16,5595796067443;23,8153861544401;1,46862536868057;19,2094661361785;20,0096799418794;18,8060732365736;20,4724486991484;13,3883189500628;13,6074967579084;8,12805156176979;19,0869419540469;5,06814678532381;11,9636631990668;14,8129747010588;8,12805156176979;19,0869419540469;11,6119652099691;11,6119652099691;11,6119652099691;11,6119652099691;0;11,6119652099691;11,6119652099691;11,6119652099691;11,6119652099691;6,13496932515338;6,13496932515338;6,13496932515338;6,13496932515338;0;6,13496932515338;6,13496932515338;6,13496932515338;6,13496932515338;134,443960445977;138,888388890472;27,7776777780944;249,99910000285;102,770512922746;105,555175556759;165,554959557443;27,7776777780944;249,99910000285;10;10,6156775686216;10,573932281792;10,4312717073598;10,8530286457069;2,18851762131105;2,21100262004861;2,51729107462059;2,45740457000593;9,33220739219994;9,74595083876755;9,19727505908376;11,6617048541259;12;12;12;12;0,72078;0,8401;0,88768;2,50986;1,03510179505324;1,21360219838231;1,32807698080299;4,20057976081145;-0,067;-0,0255;-0,08025;0,20325;1,2645;1,45225;1,595;2,68125;25;19,8357841622995;11;38;11;7,82432105680742;7;14
199;"poun_female-hunt 10%_0.9_4";"poun_female-hunt 10%_0.9";"Stochastic bad x2";"female-hunt 10%";0,9;50;101;0,942589702995697;0,916443030243757;0,963709710083919;0,0107255102379884;0,939697492417364;0,945453087770568;0,938872629016851;0,949103014051293;23,0216681120836;22,7615979696847;20,6109840554391;27,4440532363437;1,80322240509312;22,5314579275403;23,5036287784373;21,5804157188502;23,9324027383634;19,0869419540469;19,0869419540469;19,0869419540469;19,0869419540469;0;19,0869419540469;19,0869419540469;19,0869419540469;19,0869419540469;11,6119652099691;11,6119652099691;11,6119652099691;11,6119652099691;0;11,6119652099691;11,6119652099691;11,6119652099691;11,6119652099691;6,13496932515338;6,13496932515338;6,13496932515338;6,13496932515338;0;6,13496932515338;6,13496932515338;6,13496932515338;6,13496932515338;249,99910000285;249,99910000285;249,99910000285;249,99910000285;0;249,99910000285;249,99910000285;249,99910000285;249,99910000285;10;5,30785357733555;4,8119261480205;4,47374731721664;1,22997834417108;3,17700442614233;2,90088700403011;2,8423607875873;1,43582310596621;3,04396998834165;2,71198069430403;2,4845829082301;0,50448652371815;6,51616827572963;6,69548427662536;5,72178330325072;1,29438450935832;-0,44356;-0,50748;-0,55228;-0,87708;0,383315405910281;0,322313020626388;0,285171558818869;0,143638696394951;-0,6955;-0,72875;-0,75175;-0,94975;-0,348;-0,33025;-0,42775;-0,87075;25;13,1385241304543;17;32;12;7,80099418049274;7;17
200;"poun_female-hunt 10%_0.9_5";"poun_female-hunt 10%_0.9";"Stochastic bad x4";"female-hunt 10%";0,9;50;101;0,912071460136439;0,888163923474053;0,937137371636527;0,00941061734059176;0,909361188175568;0,91471259890769;0,906667826347907;0,918665655555454;25,8480913093617;25,7788234858524;23,3957040198716;29,0058900693043;1,36113405187288;25,4725958000483;26,2177122968928;24,7665452297204;26,7701558256587;8,12805156176979;8,12805156176979;8,12805156176979;8,12805156176979;0;8,12805156176979;8,12805156176979;8,12805156176979;8,12805156176979;11,6119652099691;11,6119652099691;11,6119652099691;11,6119652099691;0;11,6119652099691;11,6119652099691;11,6119652099691;11,6119652099691;6,13496932515338;6,13496932515338;6,13496932515338;6,13496932515338;0;6,13496932515338;6,13496932515338;6,13496932515338;6,13496932515338;249,99910000285;249,99910000285;249,99910000285;249,99910000285;0;249,99910000285;249,99910000285;249,99910000285;249,99910000285;10;1,68702874202634;1,18711588167909;0,95277495861015;0,040421206236663;1,04190067746131;0,871132320268285;0,812763491398185;0,0742767714091662;0,972442744885861;0,602989734755917;0,443012011583061;0,0104087470414745;2,16634291466775;1,44234707437384;1,06808945659672;0,0417891169569858;-0,83128;-0,8813;-0,9047;-0,996;0,104226997168562;0,0871248810498998;0,0813072404336709;0,00750510030660783;-0,90275;-0,93975;-0,95575;-0,999;-0,783;-0,85575;-0,89325;-0,996;15;5,93557245833654;11;19;10;3,93228396009967;8;13
201;"poun_female-hunt 25%_0_1";"poun_female-hunt 25%_0";"Deterministic";"female-hunt 25%";0;1;101;0,697646565555005;0,697646565555005;0,697646565555005;NA;NA;NA;0,697646565555005;0,697646565555005;25,4056171741893;25,4056171741893;25,4056171741893;25,4056171741893;NA;NA;NA;25,4056171741893;25,4056171741893;4764,57119195772;4764,57119195772;4764,57119195772;4764,57119195772;NA;NA;NA;4764,57119195772;4764,57119195772;8,21694281053713;8,21694281053713;8,21694281053713;8,21694281053713;NA;NA;NA;8,21694281053713;8,21694281053713;3,30578512396694;3,30578512396694;3,30578512396694;3,30578512396694;NA;NA;NA;3,30578512396694;3,30578512396694;249999,10000285;249999,10000285;249999,10000285;249999,10000285;NA;NA;NA;249999,10000285;249999,10000285;10;0;0;0;0;NA;NA;NA;NA;0;0;0;0;0;0;0;0;-1;-1;-1;-1;NA;NA;NA;NA;-1;-1;-1;-1;-1;-1;-1;-1;2;NA;2;2;1;NA;1;1
202;"poun_female-hunt 25%_0_2";"poun_female-hunt 25%_0";"Stochastic uniform";"female-hunt 25%";0;50;101;0,706170318041889;0,700250563259756;0,712402552548592;0,00278759917873339;0,705441198684559;0,706934591368233;0,703939560008152;0,708062556374007;23,8165727975805;23,7874457112475;22,6547256871883;24,9201657353068;0,519679425936189;23,6805654861202;23,9589718863194;23,4638114186592;24,2324428635565;4764,57119195772;4764,57119195772;4764,57119195772;4764,57119195772;0;4764,57119195772;4764,57119195772;4764,57119195772;4764,57119195772;8,21694281053713;8,21694281053713;8,21694281053713;8,21694281053713;0;8,21694281053713;8,21694281053713;8,21694281053713;8,21694281053713;3,30578512396694;3,30578512396694;3,30578512396694;3,30578512396694;0;3,30578512396694;3,30578512396694;3,30578512396694;3,30578512396694;249999,10000285;249999,10000285;249999,10000285;249999,10000285;0;249999,10000285;249999,10000285;249999,10000285;249999,10000285;10;0,000121232203707934;1,56253659447406e-05;3,93800092221104e-06;2,88887590066986e-14;4,16885689136512e-05;5,60220347262204e-06;1,40328323242656e-06;1,56917936058141e-14;9,22024480530152e-05;1,17579669431256e-05;3,02095504822204e-06;1,61106390020425e-14;0,000131541753809646;1,81099702301052e-05;4,43160244990488e-06;3,71800490792e-14;-1;-1;-1;-1;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;4;0;4;4;3;0;3;3
203;"poun_female-hunt 25%_0_3";"poun_female-hunt 25%_0";"Stochastic equal";"female-hunt 25%";0;50;101;0,718999346733959;0,706326557904174;0,728894538012011;0,00484076261458602;0,71766219391257;0,72024926563224;0,716742548723176;0,721950544132677;21,4249153753525;21,4410970899819;19,5801999075989;23,7874457112475;0,90244133942688;21,1885814331899;21,6805864664973;20,8747370779523;21,8456399557174;4764,57119195772;4764,57119195772;4764,57119195772;4764,57119195772;0;4764,57119195772;4764,57119195772;4764,57119195772;4764,57119195772;8,21694281053713;8,21694281053713;8,21694281053713;8,21694281053713;0;8,21694281053713;8,21694281053713;8,21694281053713;8,21694281053713;3,30578512396694;3,30578512396694;3,30578512396694;3,30578512396694;0;3,30578512396694;3,30578512396694;3,30578512396694;3,30578512396694;249999,10000285;249999,10000285;249999,10000285;249999,10000285;0;249999,10000285;249999,10000285;249999,10000285;249999,10000285;10;0,000232868891181607;3,47412606444916e-05;9,80182572148955e-06;2,8231556995541e-13;9,29408533270047e-05;1,51001636013599e-05;4,69055154976694e-06;2,24201392209616e-13;0,000163993833156042;2,29043494353065e-05;6,68705710780408e-06;1,47700174210062e-13;0,00027972284730398;4,4221320741969e-05;1,19870650680275e-05;3,44828254241856e-13;-1;-1;-1;-1;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;4;0;4;4;3;0;3;3
204;"poun_female-hunt 25%_0_4";"poun_female-hunt 25%_0";"Stochastic bad x2";"female-hunt 25%";0;50;101;0,726568300062434;0,716742548723176;0,739310528831014;0,00435746272589912;0,725353101133551;0,727800858976016;0,723035543176323;0,728894538012011;20,0138698596673;19,9038342001872;17,6383941520687;21,8456399557174;0,812341941126025;19,8034266609117;20,2307048357015;19,5801999075989;20,6724656450846;4764,57119195772;4764,57119195772;4764,57119195772;4764,57119195772;0;4764,57119195772;4764,57119195772;4764,57119195772;4764,57119195772;8,21694281053713;8,21694281053713;8,21694281053713;8,21694281053713;0;8,21694281053713;8,21694281053713;8,21694281053713;8,21694281053713;3,30578512396694;3,30578512396694;3,30578512396694;3,30578512396694;0;3,30578512396694;3,30578512396694;3,30578512396694;3,30578512396694;249999,10000285;249999,10000285;249999,10000285;249999,10000285;0;249999,10000285;249999,10000285;249999,10000285;249999,10000285;10;0,00033928034036506;5,47478085158812e-05;1,62418241848081e-05;7,76313852110102e-13;0,000109890422886371;1,94161789323126e-05;6,62624549857128e-06;5,69846447599553e-13;0,000264155414762239;4,03006818599814e-05;1,13624586361883e-05;4,41651873347642e-13;0,00040591961000422;6,52959259172801e-05;1,89646008811339e-05;8,90781155159682e-13;-1;-1;-1;-1;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;4;0;4;4;3;0;3;3
205;"poun_female-hunt 25%_0_5";"poun_female-hunt 25%_0";"Stochastic bad x4";"female-hunt 25%";0;50;101;0,73172421551784;0,719346546427926;0,739310528831014;0,00397113400929233;0,730751622375116;0,732800968568755;0,729111537820741;0,734102533421512;19,0526760106799;19,0138398955693;17,6383941520687;21,3601885168349;0,740320437030121;18,8519418407019;19,2630383008623;18,6092970298338;19,5397456210253;4764,57119195772;4764,57119195772;4764,57119195772;4764,57119195772;0;4764,57119195772;4764,57119195772;4764,57119195772;4764,57119195772;8,21694281053713;8,21694281053713;8,21694281053713;8,21694281053713;0;8,21694281053713;8,21694281053713;8,21694281053713;8,21694281053713;3,30578512396694;3,30578512396694;3,30578512396694;3,30578512396694;0;3,30578512396694;3,30578512396694;3,30578512396694;3,30578512396694;249999,10000285;249999,10000285;249999,10000285;249999,10000285;0;249999,10000285;249999,10000285;249999,10000285;249999,10000285;10;0,000441815830614997;7,28716881717114e-05;2,18068136648147e-05;1,55698512669285e-12;0,000140108038957666;2,73804417929555e-05;9,14829588412162e-06;8,34105468613384e-13;0,000337797649999845;5,15680460400938e-05;1,49050537711655e-05;9,67614927898088e-13;0,000560223686725592;8,9785044683001e-05;2,60141044882394e-05;1,95045914041376e-12;-1;-1;-1;-1;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;4;0;4;4;3;0;3;3
206;"poun_female-hunt 25%_0.1_1";"poun_female-hunt 25%_0.1";"Deterministic";"female-hunt 25%";0,1;1;101;0,784446489046689;0,784446489046689;0,784446489046689;NA;NA;NA;0,784446489046689;0,784446489046689;9,22390254477144;9,22390254477144;9,22390254477144;9,22390254477144;NA;NA;NA;9,22390254477144;9,22390254477144;13,3339674524781;13,3339674524781;13,3339674524781;13,3339674524781;NA;NA;NA;13,3339674524781;13,3339674524781;8,21694281053713;8,21694281053713;8,21694281053713;8,21694281053713;NA;NA;NA;8,21694281053713;8,21694281053713;3,30578512396694;3,30578512396694;3,30578512396694;3,30578512396694;NA;NA;NA;3,30578512396694;3,30578512396694;249,99910000285;249,99910000285;249,99910000285;249,99910000285;NA;NA;NA;249,99910000285;249,99910000285;10;0;0;0;0;NA;NA;NA;NA;0;0;0;0;0;0;0;0;-1;-1;-1;-1;NA;NA;NA;NA;-1;-1;-1;-1;-1;-1;-1;-1;3;NA;3;3;1;NA;1;1
207;"poun_female-hunt 25%_0.1_2";"poun_female-hunt 25%_0.1";"Stochastic uniform";"female-hunt 25%";0,1;50;101;0,775749136712822;0,767954503583269;0,780106492872105;0,0025921019723983;0,775037377340191;0,776496484054086;0,774030498227687;0,777502495167354;10,8453103506391;10,8420740077132;10,0329882762423;12,2984283243608;0,483233771648651;10,7222484108824;10,9748449762476;10,5184397151249;11,1657083003016;13,3339674524781;13,3339674524781;13,3339674524781;13,3339674524781;0;13,3339674524781;13,3339674524781;13,3339674524781;13,3339674524781;8,21694281053713;8,21694281053713;8,21694281053713;8,21694281053713;0;8,21694281053713;8,21694281053713;8,21694281053713;8,21694281053713;3,30578512396694;3,30578512396694;3,30578512396694;3,30578512396694;0;3,30578512396694;3,30578512396694;3,30578512396694;3,30578512396694;249,99910000285;249,99910000285;249,99910000285;249,99910000285;0;249,99910000285;249,99910000285;249,99910000285;249,99910000285;10;0,00209781028602106;0,000464781839622794;0,000170083261734045;1,76877793643273e-10;0,000284467875640523;7,26925126278863e-05;2,84630352257258e-05;3,9668594550601e-11;0,0019191690290688;0,000417001924715812;0,000156472265239626;1,49857253385419e-10;0,00234613748487944;0,000526423759777813;0,000186305703500272;1,98974268704137e-10;-1;-1;-1;-1;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;4;0;4;4;3;0;3;3
208;"poun_female-hunt 25%_0.1_3";"poun_female-hunt 25%_0.1";"Stochastic equal";"female-hunt 25%";0,1;50;101;0,763006907944243;0,754934515059517;0,771426500522937;0,00381085376242385;0,761947514878027;0,764031581041063;0,760142510469018;0,766001505304706;13,2207860582377;13,2693312021259;11,6511597391841;14,7256855187735;0,710440120190822;13,0459426316668;13,4152093595101;12,6625169035227;13,7547826410085;13,3339674524781;13,3339674524781;13,3339674524781;13,3339674524781;0;13,3339674524781;13,3339674524781;13,3339674524781;13,3339674524781;8,21694281053713;8,21694281053713;8,21694281053713;8,21694281053713;0;8,21694281053713;8,21694281053713;8,21694281053713;8,21694281053713;3,30578512396694;3,30578512396694;3,30578512396694;3,30578512396694;0;3,30578512396694;3,30578512396694;3,30578512396694;3,30578512396694;249,99910000285;249,99910000285;249,99910000285;249,99910000285;0;249,99910000285;249,99910000285;249,99910000285;249,99910000285;10;0,0014222672351999;0,000297882149075354;0,000104719688183481;5,315741875507e-11;0,000319528227258263;6,97104167911347e-05;2,58654620672616e-05;2,12828949638696e-11;0,00115776542442194;0,000247182700109897;8,23794805182797e-05;3,66556258772905e-11;0,00159382038026021;0,000346189663952036;0,000120321399822998;6,68922280753075e-11;-1;-1;-1;-1;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;4;0;4;4;3;0;3;3
